"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"736","RT @concept_iam: Green smoothies is Good for every activities in life, @concept_iam 
.
.
.
.
.
.
.#smoothie #vegan #healthy #healthyfood #b…",FALSE,0,NA,2019-03-18 16:09:15,FALSE,NA,"1107675339021381632",NA,"<a href=""http://www.bookboot.com"" rel=""nofollow"">bookbootbot1</a>","bookbootdotcom",3,TRUE,FALSE,NA,NA
"737","Here is a #healthy #recipe for PUMPKIN YOGURT from my friends at @GuidingStars . Check out their site for more heal… https://t.co/IevLhAGuuu",FALSE,0,NA,2019-03-18 16:05:09,TRUE,NA,"1107674308539805696",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","mytravels2",0,FALSE,FALSE,NA,NA
"738","Living your best life #winatweightloss #savvyhealthexpert #healthyfood #healthymindset https://t.co/Wc8qKBj8ZX",FALSE,0,NA,2019-03-18 16:04:56,FALSE,NA,"1107674255871877122",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Linda_Savvy2004",0,FALSE,FALSE,NA,NA
"739","Treat your body right with our many different healthy options – From our organic, gluten-free Benje’s Naturals soup… https://t.co/bbLsiXOm1l",FALSE,1,NA,2019-03-18 16:01:51,TRUE,NA,"1107673477505531909",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","TabSoup",1,FALSE,FALSE,NA,NA
"740","Homemade fruit snacks are great for satisfying your little ones' hunger, or for a quick energy boost for yourself.… https://t.co/geJMhfqdXc",FALSE,1,NA,2019-03-18 16:01:34,TRUE,NA,"1107673406005223424",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","oakwoodclubapts",0,FALSE,FALSE,NA,NA
"741","A good dish indicated for all the diet

Lemon Chicken  Rice Noodle Soup

#lemonchicken
#ricenoodles… https://t.co/yKNYZxUANr",FALSE,0,NA,2019-03-18 16:01:17,TRUE,NA,"1107673335754903552",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","gsaro771",0,FALSE,FALSE,"0.651","51.54851"
"742","Here is a #healthy #recipe for PUMPKIN YOGURT from my friends at @GuidingStars . Check out their site for more heal… https://t.co/YNbaeo9fU9",FALSE,1,NA,2019-03-18 16:01:16,TRUE,NA,"1107673330998489089",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","FlicksandFood",2,FALSE,FALSE,NA,NA
"743","Adolescence is a window of opportunity for the improvement of nutritional status and correction of poor nutritional… https://t.co/68I6OuMNPj",FALSE,1,NA,2019-03-18 16:00:35,TRUE,NA,"1107673160114155520",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SFACHN",0,FALSE,FALSE,NA,NA
"744","Follow the rainbow...to this pizza <U+0001F308><U+0001F445><U+0001F4A6>
•
•
•
Recipe by @plantfullybased
•
•
•
#veggies #rainbow #rainbowveganparty… https://t.co/rPtw5WxvKB",FALSE,1,NA,2019-03-18 16:00:23,TRUE,NA,"1107673109014945793",NA,"<a href=""https://www.later.com"" rel=""nofollow"">LaterMedia</a>","PureHealthyLvng",0,FALSE,FALSE,NA,NA
"745","High in fibre and plant-based protein, there's a reason that chickpeas are one of our store-cupboard staples. Try o… https://t.co/6EmT28YD3V",FALSE,0,NA,2019-03-18 16:00:01,TRUE,NA,"1107673015209226240",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","healthyfoodmag",1,FALSE,FALSE,NA,NA
