"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1207","RT @tasty: Bacon Croque Madame Brunch Ring https://t.co/ZDuIZFajkW",FALSE,0,NA,2019-03-19 11:06:49,FALSE,NA,"1107961619756302337",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gastino_o",244,TRUE,FALSE,NA,NA
"1208","RT @tasty: Who knew you could make a cake in a rice cooker?!? https://t.co/KSQfM5B4V2",FALSE,0,NA,2019-03-19 11:06:46,FALSE,NA,"1107961607135457280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","siskanuarip",159,TRUE,FALSE,NA,NA
"1209","RT @Mercury2609: @yeon_Queen1233 @RMTsDoll @ciccy11271 @loveufreddie @freddiescats @nakko3720 @Geschu64 @gerardcowling @eva_friederike @qnd…",FALSE,0,NA,2019-03-19 11:06:41,FALSE,NA,"1107961586033938432",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Freddie_0906",6,TRUE,FALSE,NA,NA
"1210","@News8Daybreak I already voted for pancakes on @hannahdinhd ‘s poll, but since my wife and daughters prefer waffles… https://t.co/jR1CaKhjVG",FALSE,0,"News8Daybreak",2019-03-19 11:06:40,TRUE,NA,"1107961580409491456","2161428902","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TFlo3422",0,FALSE,FALSE,NA,NA
"1211","RT @ClairesEurope: These novelty candy sweets also come with extendable moving parts!! When you're done eating these tasty treats they comb…",FALSE,0,NA,2019-03-19 11:06:39,FALSE,NA,"1107961576680816640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KingsgateShops",2,TRUE,FALSE,NA,NA
"1212","RT @tasty: Who knew you could make a cake in a rice cooker?!? https://t.co/KSQfM5B4V2",FALSE,0,NA,2019-03-19 11:06:36,FALSE,NA,"1107961562323574784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Saleh_Taffe",159,TRUE,FALSE,NA,NA
"1213","Join us after work and enjoy 2 for 1 on all mains for a tasty weekday treat <U+0001F37D><U+FE0F> Full details here:… https://t.co/tmHuxCNfhe",FALSE,0,NA,2019-03-19 11:06:35,TRUE,NA,"1107961560759181312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","electriclinc",1,FALSE,FALSE,NA,NA
"1214","RT @tasty: 6 Strawberry Cheesecake Desserts <U+0001F353> https://t.co/okAF28kc9j",FALSE,0,NA,2019-03-19 11:06:34,FALSE,NA,"1107961557340700672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","heyqoii",567,TRUE,FALSE,NA,NA
"1215","RT @FoodAtDMU: Have you tried our tasty Tofus &amp; Chips yet? Available the last Friday of every month in the Riverside Café. #FoodatDMU https…",FALSE,0,NA,2019-03-19 11:06:34,FALSE,NA,"1107961554757214208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BigChefAndrew",1,TRUE,FALSE,NA,NA
"1216","RT @tasty: Who knew you could make a cake in a rice cooker?!? https://t.co/KSQfM5B4V2",FALSE,0,NA,2019-03-19 11:06:31,FALSE,NA,"1107961543365259265",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fendrik38789343",159,TRUE,FALSE,NA,NA
"1217","IPA's and tasty food. That's on agenda today #pubgrub #pizza #pieday #TuesdayThoughts #craftbeer https://t.co/sY5FdAXDct",FALSE,0,NA,2019-03-19 11:06:31,FALSE,NA,"1107961542522425345",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HackandHop",0,FALSE,FALSE,NA,NA
"1218","@blindlesbian420 @johnnyrebel907 @Hippie_of_Love @_jena4n @AllVape3 @808KushBoys @Cogitatorium @Calrtipper… https://t.co/4t0tJ5ckoQ",FALSE,3,"blindlesbian420",2019-03-19 11:06:28,TRUE,"1107961001335492608","1107961531180814337","1070802195971538945","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EmeraldZoo",0,FALSE,FALSE,NA,NA
"1219","RT @ParamodeMediaNG: Nigerians are Enjoying the ""Buy One Get One Free"" @coldstoneng Promo.

All  Cold Creamy Variants are Tasty and Nice.…",FALSE,0,NA,2019-03-19 11:06:26,FALSE,NA,"1107961520330293248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WizkidayoTweets",10,TRUE,FALSE,NA,NA
"1220","RT @tasty: Spice up your life with firecracker chicken rolls <U+0001F336> https://t.co/hfrZxCcPND",FALSE,0,NA,2019-03-19 11:06:23,FALSE,NA,"1107961510213488640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mutiarafah",158,TRUE,FALSE,NA,NA
"1221","RT @tasty: Who knew you could make a cake in a rice cooker?!? https://t.co/KSQfM5B4V2",FALSE,0,NA,2019-03-19 11:06:20,FALSE,NA,"1107961495520870401",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Isabellauroraaa",159,TRUE,FALSE,NA,NA
"1222","RT @tasty: Who knew you could make a cake in a rice cooker?!? https://t.co/KSQfM5B4V2",FALSE,0,NA,2019-03-19 11:06:10,FALSE,NA,"1107961453200490496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mo_0md9",159,TRUE,FALSE,NA,NA
"1223","RT @awkwardgoogle: Cauliflower ""Fried Rice"" 4 Ways
By Tasty https://t.co/YkYTrzyFCi",FALSE,0,NA,2019-03-19 11:06:01,FALSE,NA,"1107961415879589888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pacoherme",336,TRUE,FALSE,NA,NA
